weight,trajectory,pos_mm_mean,pos_mm_p95,pos_mm_max,ori_deg_mean,ori_deg_p95,solve_ms_mean,solve_ms_p95,solve_ms_max,iters_mean,config_jumps,jerk_rms,vel_max,nonconverged_frac,limit_violation_frac,limit_margin_min,manip_hands_min,manip_hands_mean,self_clearance_min_mm,recovery_ms,end_pos_err_mm,miss_frac
0.2,trans_lissajous,4.560751374810934,14.967179857194424,31.119320541620255,2.019759178161621,7.2942938804626465,0.5880888308941697,0.7486839836928993,1.2010749778710306,3.7044444444444444,0,13.358718872070312,3.9622724056243896,0.0,0.0,0.5562117099761963,0.03218121826648712,0.04165384918451309,-11.544540405273438,,,0.09222222222222222
0.2,rot_home,3.791274270042777,16.208738088607788,36.01893410086632,1.6944862604141235,7.066163539886475,0.5944668145578665,0.7571675581857562,1.297171984333545,3.63,19,66.56603240966797,6.482723712921143,0.0,0.0,1.3095654249191284,0.03520398214459419,0.0373493954539299,5.740992546081543,,,0.09666666666666666
0.2,teleop_grasp,1.3253040378913283,4.139816388487816,4.536911379545927,0.5313102006912231,1.638748049736023,0.552104557864368,0.6909916090080515,0.9255349868908525,2.7466666666666666,0,2.8483073711395264,1.910102367401123,0.0,0.0,0.43689215183258057,0.023367995396256447,0.029430920258164406,-40.979217529296875,,,0.0
0.2,jitter_teleop,2.071801805868745,4.841552581638098,8.30647349357605,0.7510775327682495,1.8099418878555298,0.5613260685155789,0.6512248743092641,1.3027940294705331,3.2266666666666666,0,3828.75732421875,3.185981512069702,0.0,0.0,0.4206080436706543,0.022633247077465057,0.029443737119436264,-47.632511138916016,,,0.0
0.2,reach_limit,2.7462157886475325,19.457165151834488,27.01406739652157,0.3627356290817261,2.2765586376190186,0.5502929778109925,0.7838447461836039,1.0654789512045681,3.395,8,149.45118713378906,4.967483997344971,0.0,0.0,0.3827751874923706,0.01714199036359787,0.02961656264960766,-126.35587310791016,120.0,0.00012753339251503348,0.04833333333333333
0.5,trans_y,12.216377072036266,21.847272291779518,24.729464203119278,6.397772312164307,12.021870613098145,0.5284646114644905,0.6137705990113318,0.899120990652591,2.7866666666666666,0,2.191854238510132,0.7047742605209351,0.0,0.0,1.2053622007369995,0.04435126855969429,0.04501141235232353,-28.677799224853516,,,0.616
0.5,trans_lissajous,15.79231210052967,31.451880931854248,36.08071804046631,7.01933479309082,14.228707313537598,0.5246548965806141,0.6223372067324817,0.9487940114922822,2.687777777777778,0,2.8517568111419678,1.3910249471664429,0.0,0.0,0.8151043057441711,0.033002614974975586,0.0422002375125885,-25.268457412719727,,,0.7394444444444445
0.5,rot_home,10.608618147671223,29.798343777656555,37.315383553504944,4.942976951599121,14.408021926879883,0.5344295083583953,0.6534931831993162,1.1290190159343183,2.6566666666666667,0,30.33041763305664,1.9439369440078735,0.0,0.0,0.4666588306427002,0.035309579223394394,0.03765284642577171,5.74105978012085,,,0.4033333333333333
0.5,teleop_grasp,7.216091267764568,22.76097796857357,23.87017570436001,2.7417027950286865,8.84509563446045,0.5620581249240786,0.6921121908817441,1.0123190004378557,2.97,0,1.8768174648284912,1.6782641410827637,0.0,0.0,0.43272864818573,0.023348096758127213,0.02947835624217987,-42.56957244873047,,,0.27
0.5,jitter_teleop,8.324544876813889,22.747403010725975,27.006253600120544,2.9657864570617676,8.834582328796387,0.5675282773639386,0.659662368707359,1.2793100322596729,3.05,0,1660.8021240234375,2.046555280685425,0.0,0.0,0.4148005247116089,0.02284052222967148,0.029490020126104355,-45.37092971801758,,,0.30333333333333334
